11	4.68815	4.78121	1164
11	4.26416	4.70773	1170
11	3.83233	4.58969	1176
11	3.3983	4.51422	1182
11	2.95608	4.39361	1188
11	2.55741	4.27032	1194
11	2.15763	4.19047	1200
11	1.7036	4.11087	1206
11	1.23372	3.89423	1212
11	0.867144	3.76433	1218
11	0.39359	3.6348	1224
11	0.0112052	3.40972	1230
11	-0.371478	3.22871	1236
11	-0.762073	2.99904	1242
12	12.0935	6.94911	1050
12	11.6777	6.93809	1056
12	11.2568	6.92693	1062
12	10.8306	6.91564	1068
12	10.4335	6.78363	1074
12	10.0746	6.72678	1080
12	9.66634	6.55223	1086
12	9.33971	6.49112	1092
12	9.00608	6.34888	1098
12	8.67298	6.28618	1104
12	8.2112	6.22954	1110
12	7.78355	6.12891	1116
12	7.35054	6.02703	1122
12	6.87326	6.00914	1128
12	6.42887	5.90517	1134
12	5.97881	5.79988	1140
12	5.48301	5.78012	1146
12	5.06924	5.71332	1152
12	4.60178	5.60478	1158
12	4.13675	5.62459	1164
12	3.75773	5.59715	1170
12	3.31808	5.44023	1176
12	2.87919	5.36943	1182
12	2.43512	5.2978	1188
12	1.97917	5.13615	1194
12	1.57432	5.06053	1200
12	1.11452	4.98576	1206
12	0.693207	4.81765	1212
12	0.274347	4.73899	1218
12	-0.208945	4.56898	1224
12	-0.653261	4.30278	1230
12	-0.992105	4.07766	1236
12	-1.71757	3.81026	1242
13	11.9861	6.06735	1068
13	11.6469	6.12454	1074
13	11.3413	6.14115	1080
13	10.6993	5.62252	1086
13	10.2989	5.48175	1092
13	9.8552	5.38099	1098
13	9.44623	5.27723	1104
13	8.99308	5.21442	1110
13	8.61114	5.02499	1116
13	8.10671	5.00241	1122
13	7.72098	4.93351	1128
13	7.28562	4.82365	1134
13	6.84242	4.67042	1140
13	6.39343	4.51519	1146
13	5.94106	4.4005	1152
13	5.52556	4.24032	1158
13	5.10237	4.03506	1164
13	4.67941	3.91411	1170
13	4.29827	3.79083	1176
13	3.86568	3.66705	1182
13	3.43089	3.586	1188
13	3.0425	3.54774	1194
13	2.59484	3.42034	1200
13	2.19449	3.3358	1206
13	1.7398	3.25093	1212
13	1.3774	3.11845	1218
13	0.905664	2.93965	1224
13	0.531341	2.75799	1230
13	0.156845	2.62084	1236
13	-0.176334	2.38897	1242
14	12.9378	6.70272	1074
14	12.5426	6.99565	1080
14	12.142	7.25319	1086
14	11.839	7.19761	1092
14	11.4279	7.38143	1098
14	11.0093	7.48959	1104
14	10.5841	7.55992	1110
14	10.3424	7.42039	1116
14	9.70597	7.42624	1122
14	9.25732	7.33814	1128
14	8.8066	7.32915	1134
14	8.3501	7.32005	1140
14	8.06413	7.46158	1146
14	7.59606	7.41246	1152
14	7.124	7.40375	1158
14	6.50774	7.27954	1164
14	6.01622	7.18637	1170
14	5.56529	7.13109	1176
14	5.06326	7.07794	1182
14	4.60035	7.02124	1188
14	4.08492	6.96662	1194
14	3.66263	6.99192	1200
14	3.22967	6.93079	1206
14	2.69186	6.83082	1212
14	2.14943	6.77342	1218
14	1.69861	6.70974	1224
14	1.1887	6.60339	1230
14	0.675386	6.54052	1236
14	0.151532	6.43157	1242
15	12.8532	6.3648	1086
15	12.4844	6.38649	1092
15	12.0434	6.60551	1098
15	11.6324	6.74724	1104
15	11.2522	6.8103	1110
15	10.829	6.87653	1116
15	10.2365	6.79599	1122
15	9.75378	6.70667	1128
15	9.30661	6.6537	1134
15	8.85555	6.64032	1140
15	8.39667	6.58622	1146
15	7.93171	6.53141	1152
15	7.46275	6.51698	1158
15	7.03089	6.49993	1164
15	6.54534	6.40182	1170
15	6.0974	6.30001	1176
15	5.60137	6.24143	1182
15	5.14138	6.13722	1188
15	4.716	5.94384	1194
15	4.16237	6.01316	1200
15	3.68959	5.99216	1206
15	3.24357	5.75033	1212
15	2.53488	6.00236	1218
15	2.0383	5.93652	1224
15	1.53178	5.82517	1230
15	1.02186	5.75727	1236
15	0.50513	5.68847	1242
16	11.7419	5.61303	1104
16	11.2122	5.79514	1110
16	10.8278	5.89305	1116
16	10.1954	5.84529	1122
16	9.71424	5.8289	1128
16	9.26722	5.81033	1134
16	8.84786	5.62735	1140
16	8.4312	5.60536	1146
16	7.79803	5.59249	1152
16	7.40076	5.36092	1158
16	6.92779	5.42209	1164
16	6.61984	5.39287	1170
16	6.13199	5.37055	1176
16	5.59257	5.34973	1182
16	5.1339	5.28225	1188
16	4.70737	5.08304	1194
16	4.15506	5.18978	1200
16	3.68105	5.16358	1206
16	3.28182	4.91416	1212
16	2.70872	5.02177	1218
16	2.21624	4.99398	1224
16	1.65745	4.83295	1230
16	1.15123	4.80355	1236
16	0.696776	4.86306	1242
17	12.6836	6.79532	1104
17	12.1351	7.06167	1110
17	11.6879	7.20817	1116
17	11.0384	7.25359	1122
17	10.5401	7.44549	1128
17	10.0661	7.44017	1134
17	9.5875	7.47444	1140
17	9.14307	7.50625	1146
17	8.45537	7.7574	1152
17	7.74892	7.8914	1158
17	7.20293	8.05565	1164
17	6.76535	7.96563	1170
17	6.29284	8.12584	1176
17	5.71819	8.17016	1182
17	5.1294	8.13126	1188
17	4.53383	8.13403	1194
17	3.4973	8.03985	1200
17	2.86909	7.95541	1206
17	2.23019	7.86953	1212
17	1.67283	7.68738	1218
17	1.10684	7.50242	1224
17	0.532049	7.31457	1230
17	-0.00369045	7.0756	1236
17	-0.539762	6.92409	1242
18	12.8127	6.2525	1110
18	12.5584	6.38213	1116
18	11.8452	6.34656	1122
18	11.3933	6.48966	1128
18	10.821	6.6808	1134
18	10.312	6.71216	1140
18	9.80095	6.86311	1146
18	9.39509	6.8087	1152
18	8.73602	6.72835	1158
18	8.19624	6.761	1164
18	7.81997	6.82471	1170
18	7.22584	6.90226	1176
18	6.70468	6.89279	1182
18	6.00138	6.93572	1188
18	5.42271	7.01332	1194
18	4.87018	6.91956	1200
18	4.40463	6.86169	1206
18	3.88625	6.80578	1212
18	3.17283	6.80334	1218
18	2.68559	6.74338	1224
18	2.18876	6.63861	1230
18	1.69193	6.62111	1236
18	1.05141	6.79011	1242
20	12.6771	6.60471	1122
20	12.2775	6.86009	1128
20	11.6457	7.09508	1134
20	11.1186	7.32589	1140
20	10.5401	7.44549	1146
20	9.91083	7.53047	1152
20	9.18181	7.46347	1158
20	8.60869	7.50418	1164
20	7.98236	7.50799	1170
20	7.3921	7.5906	1176
20	6.87671	7.62722	1182
20	6.09001	7.6831	1188
20	5.514	7.76606	1194
20	4.87296	7.68473	1200
20	4.31881	7.68074	1206
20	3.71237	7.72282	1212
20	3.14707	7.80542	1218
20	2.56733	7.80225	1224
20	1.92962	7.80242	1230
20	1.32451	7.71077	1236
20	0.763922	7.65888	1242
21	11.6937	5.34179	1146
21	11.1472	5.12871	1152
21	10.7025	4.74866	1158
21	10.1401	4.56705	1164
21	9.64716	4.3395	1170
21	9.1447	4.0676	1176
21	8.51703	3.9589	1182
21	7.96292	3.84645	1188
21	7.44078	3.68948	1194
21	6.82772	3.61609	1200
21	6.24375	3.45543	1206
21	5.65509	3.37813	1212
21	5.10278	3.29899	1218
21	4.5365	3.13122	1224
21	3.92252	3.09348	1230
21	3.38564	2.92096	1236
21	2.88944	2.74561	1242
22	11.4923	5.07569	1224
22	10.9451	4.93868	1230
22	10.3113	4.8421	1236
22	9.70394	4.70198	1242
22	9.04635	4.60133	1248
22	8.4598	4.49626	1254
22	7.86322	4.38938	1260
22	7.21533	4.32367	1266
22	6.63887	4.17005	1272
22	5.82865	4.01886	1278
22	5.23167	3.90273	1284
22	4.67114	3.78379	1290
22	4.05474	3.66379	1296
22	3.47278	3.4968	1302
22	2.88452	3.37171	1308
22	2.33298	3.1991	1314
22	1.80971	2.84208	1320
22	1.13629	2.61738	1326
22	0.660913	2.43456	1332
22	0.130863	2.29581	1338
22	-0.410439	2.10828	1344
22	-0.909818	1.87111	1350
22	-1.57528	1.67699	1356
23	9.03995	5.33448	1284
23	8.41288	5.23751	1290
23	7.77867	5.22137	1296
23	7.1309	5.16328	1302
23	6.56646	5.22686	1308
23	5.99102	5.24911	1314
23	5.44675	5.18474	1320
23	4.94828	5.24644	1326
23	4.39406	5.26756	1332
23	3.73429	5.24903	1338
23	3.16829	5.35825	1344
23	2.59111	5.42487	1350
23	1.94944	5.40538	1356
23	1.3005	5.43048	1362
23	0.684872	5.36351	1368
24	10.6681	4.86932	1284
24	10.0689	4.77031	1290
24	9.41837	4.67085	1296
24	8.83225	4.44425	1302
24	8.23975	4.29618	1308
24	7.59844	4.22995	1314
24	6.82373	4.33418	1320
24	6.16181	4.35194	1326
24	5.53332	4.3688	1332
24	4.88883	4.29959	1338
24	4.19462	4.36108	1344
24	3.53261	4.37847	1350
24	2.90454	4.35058	1356
24	2.22003	4.36818	1362
24	1.57026	4.33973	1368
25	11.883	6.34438	1284
25	10.8551	6.5609	1290
25	9.87731	6.77873	1296
25	8.95118	6.91687	1302
25	8.13122	7.13162	1308
25	7.2911	7.31009	1314
25	6.48067	7.57231	1320
25	5.69799	7.83674	1326
25	4.89175	7.98005	1332
25	4.16716	8.2044	1338
25	3.42352	8.34713	1344
25	2.6814	8.70858	1350
25	1.874	9.03698	1356
25	1.13743	9.18746	1362
25	0.561299	9.59233	1368
26	-3.29192	-1.32457	1344
26	-2.96634	-0.868441	1350
26	-2.60082	-0.561697	1356
27	9.78639	4.73962	1344
27	9.2086	4.55553	1350
27	8.54132	4.45271	1356
27	7.86107	4.3479	1362
27	7.21306	4.2818	1368
27	6.46976	4.30132	1374
27	5.79635	4.23351	1380
27	5.11572	4.25062	1386
27	4.41712	4.18108	1392
28	10.2908	4.36167	1446
28	9.88567	4.25202	1452
28	9.06436	4.11046	1458
28	8.52311	4.08252	1464
28	7.93324	4.09668	1470
28	7.41775	4.06719	1476
28	6.81203	4.12359	1482
28	6.05776	4.09906	1488
28	5.46725	4.02692	1494
28	4.87254	4.04019	1500
28	4.30676	3.92179	1506
28	3.78256	3.8446	1512
28	3.16066	3.85671	1518
28	2.56815	3.7341	1524
28	2.02574	3.74374	1530
28	1.4724	3.70822	1536
28	0.95514	3.58009	1542
28	0.39359	3.6348	1548
28	-0.187024	3.55145	1554
28	-0.7192	3.51273	1560
28	-1.36239	3.52197	1566
29	10.0153	5.37417	1446
29	9.61005	5.31084	1452
29	8.99888	5.33619	1458
29	8.41491	5.27843	1464
29	7.82759	5.34345	1470
29	7.2196	5.2016	1476
29	6.60799	5.1832	1482
29	6.0356	5.24739	1488
29	5.49199	5.18304	1494
29	4.94289	5.16064	1500
29	4.38565	5.13792	1506
29	3.81133	4.9841	1512
29	3.2369	4.95969	1518
29	2.69928	4.88905	1524
29	2.1572	4.86197	1530
29	1.56079	4.881	1536
29	0.951822	4.85507	1542
29	0.388579	4.87273	1548
29	-0.178849	4.93652	1554
29	-0.814975	4.91045	1560
29	-1.34547	4.97375	1566
30	2.69095	2.70174	1446
30	3.28024	2.78812	1452
30	3.68486	3.09581	1458
30	4.16161	3.13511	1464
30	4.39634	3.13267	1470
30	4.87246	3.3019	1476
30	5.28869	3.33992	1482
30	5.70287	3.42049	1488
30	6.33516	3.4967	1494
30	6.77917	3.5322	1500
30	7.26119	3.56655	1506
30	7.83097	3.76577	1512
30	8.2611	3.88175	1518
30	8.72353	3.91313	1524
30	9.18385	4.02579	1530
30	9.5975	4.13797	1536
30	10.0827	4.16611	1542
30	10.5252	4.27491	1548
30	10.9634	4.42202	1554
30	11.4712	4.52532	1560
30	11.9364	4.70651	1566
30	12.3575	4.88646	1572
31	11.5088	5.50654	1488
31	10.585	5.70716	1494
31	9.98062	5.49584	1500
31	9.20376	5.32769	1506
31	8.49026	5.11148	1512
31	7.85717	5.09424	1518
31	7.1628	4.95321	1524
31	6.4617	4.93576	1530
31	5.78943	4.87392	1536
31	5.2092	5.02215	1542
31	4.57416	5.17428	1548
31	3.92024	5.19846	1554
31	3.30299	5.22129	1560
31	2.67897	5.28864	1566
33	13.1042	6.19776	1530
33	12.5214	6.38431	1536
33	11.9264	6.4967	1542
33	11.4727	6.56282	1548
33	10.9746	6.63215	1554
33	10.5086	6.70004	1560
33	10.0349	6.72923	1566
33	9.47591	6.80367	1572
33	8.9921	6.91429	1578
33	8.46051	7.02901	1584
33	7.96341	7.14261	1590
33	7.45753	7.21681	1596
33	6.94017	7.20962	1602
33	6.4616	7.24097	1608
33	5.93742	7.35911	1614
33	5.35851	7.43987	1620
33	4.77891	7.64883	1626
33	4.32441	7.76581	1632
33	3.72694	7.93702	1638
33	3.2664	8.14324	1644
33	2.84577	8.30485	1650
33	2.27193	8.43594	1656
33	1.8936	8.64076	1662
33	1.11682	8.92384	1668
33	0.63425	9.23043	1674
33	0.190497	9.44706	1680
34	13.1161	5.43356	1536
34	12.2752	5.7427	1542
34	11.7886	5.84458	1548
34	11.0173	5.76536	1554
34	10.5506	5.82776	1560
34	10.1142	5.8094	1566
34	9.51443	5.87887	1572
34	9.02973	5.98374	1578
34	8.49715	6.09212	1584
34	7.95694	6.20205	1590
34	7.49004	6.22665	1596
34	6.97158	6.21237	1602
34	6.49197	6.23737	1608
34	5.78574	6.31643	1614
34	5.20267	6.3897	1620
34	4.61894	6.59223	1626
34	4.20772	6.70116	1632
34	3.6066	6.86528	1638
34	3.19101	7.06373	1644
34	2.72	7.22358	1650
34	2.1	7.43848	1656
34	1.42095	7.6599	1662
34	0.835654	7.92238	1668
34	0.348508	8.22563	1674
34	0.0073689	8.47562	1680
35	3.18368	2.78869	1752
35	3.6312	3.00775	1758
35	4.25567	3.13413	1764
35	4.73084	3.26009	1770
35	5.19984	3.38441	1776
35	5.80077	3.54792	1782
35	6.39169	3.70871	1788
35	6.9269	3.82559	1794
35	7.45413	3.94073	1800
35	8.01597	4.05317	1806
35	8.56892	4.16383	1812
35	9.11511	4.31354	1818
35	9.61032	4.42161	1824
35	10.1366	4.48675	1830
35	10.6599	4.6704	1836
35	11.209	4.73136	1842
35	11.7127	4.83187	1848
36	12.1379	6.09786	1800
36	11.4255	6.33177	1806
36	10.7757	6.52633	1812
36	10.0711	6.6476	1818
36	9.43737	6.8461	1824
36	8.78898	6.9675	1830
36	8.17098	7.08834	1836
36	7.50451	7.29576	1842
36	6.86286	7.38022	1848
36	6.21256	7.50767	1854
36	5.5537	7.67917	1860
36	4.88102	7.81138	1866
36	4.24862	8.02751	1872
36	3.6034	8.20424	1878
36	2.99257	8.33703	1884
36	2.90297	8.43064	1890
36	2.1026	8.79919	1896
36	1.42285	8.98688	1902
36	0.74945	9.3981	1908
36	0.157494	9.67322	1914
36	-0.283328	9.98205	1920
36	-0.896825	10.1749	1926
37	12.8239	5.48526	1812
37	12.1128	5.40142	1818
37	11.3938	5.51176	1824
37	10.6568	5.54522	1830
37	9.98765	5.65563	1836
37	9.22458	5.77198	1842
37	8.5246	5.80532	1848
37	7.85328	5.83731	1854
37	7.17401	5.95277	1860
37	6.47285	5.90308	1866
37	5.80777	5.93476	1872
37	5.17365	5.92229	1878
37	4.52586	5.86666	1884
37	3.82535	5.89886	1890
37	3.20176	5.83986	1896
37	2.52854	5.91426	1902
37	1.89334	5.98766	1908
37	1.24455	6.01748	1914
37	0.541082	6.1404	1920
37	-0.133625	6.1265	1926
37	-0.75534	6.24745	1932
38	11.4282	4.40823	1926
38	10.6402	4.19179	1932
38	9.83109	3.92959	1938
38	9.00766	3.7839	1944
38	8.20645	3.63391	1950
38	7.38647	3.48041	1956
38	6.59361	3.36518	1962
38	5.82298	3.16088	1968
38	5.08938	3.08203	1974
38	4.38788	3.00119	1980
38	3.47865	2.87584	1986
38	2.66101	2.9713	1992
38	1.86307	2.88709	1998
38	1.09935	2.80082	2004
38	0.365025	2.62011	2010
38	-0.349842	2.20204	2016
38	-1.02524	1.77592	2022
38	-1.56171	1.20037	2028
39	11.3877	5.35499	1968
39	10.6077	5.3092	1974
39	9.8097	5.26236	1980
39	8.99695	5.29561	1986
39	8.19925	5.16373	1992
39	7.43258	5.15178	1998
39	6.64711	5.09762	2004
39	5.79196	4.91643	2010
39	5.01844	4.89983	2016
39	4.26983	4.79456	2022
39	3.50581	4.68712	2028
39	2.7322	4.6661	2034
39	1.98587	4.55371	2040
39	1.23504	4.57471	2046
39	0.466256	4.55048	2052
39	-0.321406	4.47969	2058
39	-1.0061	4.54425	2064
40	-2.42377	-0.458276	1980
40	-2.2134	0.0333641	1986
40	-1.73732	0.431077	1992
40	-1.15916	0.825473	1998
40	-0.696957	1.21218	2004
40	-0.101485	1.36093	2010
40	0.49226	1.60045	2016
40	1.12426	1.79045	2022
40	1.65539	2.11396	2028
40	2.21188	2.20615	2034
40	2.825	2.52164	2040
40	3.47264	2.787	2046
40	4.10874	3.04764	2052
40	4.67891	3.17341	2058
40	5.24561	3.38378	2064
40	5.84326	3.50433	2070
40	6.4682	3.49464	2076
40	7.04393	3.57017	2082
40	7.65347	3.64374	2088
40	8.25072	3.67462	2094
40	8.8402	3.74612	2100
40	9.45889	3.77486	2106
40	10.067	3.8031	2112
40	10.668	3.91092	2118
40	11.2957	3.9763	2124
40	11.8784	4.15926	2130
40	12.452	4.37787	2136
40	12.9394	4.5179	2142
41	12.3953	5.96826	2112
41	11.7652	6.23469	2118
41	11.4885	5.97696	2124
41	10.9072	5.92846	2130
41	10.2848	6.07943	2136
41	9.72685	6.10882	2142
41	9.19325	5.97549	2148
41	8.65708	5.96185	2154
41	8.15267	5.90505	2160
41	7.59397	5.76699	2166
41	7.07627	5.74944	2172
41	6.55112	5.73163	2178
41	6.0134	5.62923	2184
41	5.47267	5.61028	2190
41	4.92398	5.59105	2196
41	4.36155	5.48526	2202
41	3.84339	5.4629	2208
41	3.31507	5.39647	2214
41	2.77297	5.24089	2220
41	2.28161	5.21454	2226
41	1.77729	5.09844	2232
41	1.26265	4.9357	2238
41	0.649152	4.9101	2244
41	0.111477	4.65203	2250
41	-0.272692	4.43224	2256
41	-0.76715	4.2125	2262
41	-1.32615	3.94407	2268
41	-1.83487	3.71786	2274
41	-2.45705	3.53769	2280
41	-2.8558	3.44764	2286
42	12.6659	5.1841	2118
42	12.2908	5.12203	2124
42	11.7317	5.34014	2130
42	11.155	5.32562	2136
42	10.8458	5.37838	2142
42	10.378	5.47824	2148
42	9.82042	5.50293	2154
42	9.25026	5.44724	2160
42	8.71604	5.4703	2166
42	8.2117	5.40992	2172
42	7.78298	5.30393	2178
42	7.26499	5.24152	2184
42	6.7394	5.1782	2190
42	6.20604	5.11393	2196
42	5.66984	5.13376	2202
42	5.1583	4.93808	2208
42	4.69365	4.86752	2214
42	4.18194	4.88442	2220
42	3.65746	4.8141	2226
42	3.17059	4.69725	2232
42	2.58283	4.62604	2238
42	2.03214	4.50758	2244
42	1.42298	4.38866	2250
42	0.858559	4.31206	2256
42	0.330268	4.1415	2262
42	-0.141843	4.10585	2268
42	-0.688122	3.8851	2274
42	-1.24648	3.61421	2280
42	-1.54105	3.33591	2286
43	13.1817	5.201	2130
43	12.5572	5.26589	2136
43	12.1462	5.2834	2142
43	11.5028	5.35003	2148
43	10.9222	5.33554	2154
43	10.3712	5.31914	2160
43	9.77129	5.30415	2166
43	9.19617	5.16576	2172
43	8.69618	5.06275	2178
43	8.19093	4.99934	2184
43	7.67616	4.89358	2190
43	7.15599	4.828	2196
43	6.58659	4.80498	2202
43	6.09496	4.73632	2208
43	5.59658	4.66671	2214
43	5.04818	4.64052	2220
43	4.53533	4.56924	2226
43	4.0124	4.45333	2232
43	3.43711	4.38097	2238
43	2.8952	4.21761	2244
43	2.29591	4.05286	2250
43	1.69014	3.93053	2256
43	0.882844	3.30661	2262
43	0.249569	3.12952	2268
43	-0.292655	2.9021	2274
43	-0.789442	2.67112	2280
43	-1.35111	2.38978	2286
44	12.9165	6.05554	2130
44	12.2488	6.05322	2136
44	11.6133	6.2432	2142
44	11.0733	6.19497	2148
44	10.5263	6.18545	2154
44	10.0122	6.21339	2160
44	9.45011	6.24394	2166
44	8.95737	6.18982	2172
44	8.41798	6.17777	2178
44	7.87462	6.24746	2184
44	7.355	6.10962	2190
44	6.74498	6.05723	2196
44	6.16149	5.87578	2202
44	5.7055	5.72759	2208
44	5.11751	5.75396	2214
44	4.56106	5.69273	2220
44	4.10423	5.84272	2226
44	3.49108	5.87056	2232
44	2.95226	5.71906	2238
44	2.35965	5.61155	2244
44	1.79729	5.36651	2250
44	1.07084	5.07773	2256
44	0.443731	4.91665	2262
44	-0.029756	4.83991	2268
44	-0.573355	4.62527	2274
44	-1.22826	4.4568	2280
44	-1.71449	4.46929	2286
45	11.9142	5.13722	2184
45	11.2214	5.04687	2190
45	10.6272	4.83095	2196
45	10.029	4.77167	2202
45	9.37764	4.67217	2208
45	8.75333	4.52855	2214
45	8.08151	4.50747	2220
45	7.43333	4.35962	2226
45	6.82139	4.29209	2232
45	6.15441	4.22451	2238
45	5.47245	4.11278	2244
45	4.78569	4.12887	2250
45	4.1718	4.01208	2256
